atom[132]Ga	a	0.354393	0.274528	0.158885	0.005	1	0.019	Def	0
atom[133]Ga	a	0.451808	0.271182	0.127025	0.005	1	0.019	Def	0
atom[134]Ga	a	0.473037	0.265889	0.15449	0.005	1	0.019	Def	0
atom[135]Ga	a	0.515862	0.276153	0.158885	0.005	1	0.019	Def	0
atom[136]Ga	a	0.494633	0.281446	0.13142	0.005	1	0.019	Def	0
atom[137]Ga	a	0.375989	0.290086	0.127025	0.005	1	0.019	Def	0
atom[138]Ga	a	0.397218	0.284793	0.15449	0.005	1	0.019	Def	0
atom[139]Ga	a	0.440044	0.295057	0.158885	0.005	1	0.019	Def	0
atom[140]Ga	a	0.418814	0.30035	0.13142	0.005	1	0.019	Def	0
atom[141]Ga	a	0.321399	0.303696	0.15449	0.005	1	0.019	Def	0
atom[142]Ga	a	0.364225	0.313961	0.158885	0.005	1	0.019	Def	0
atom[143]Ga	a	0.342995	0.319254	0.13142	0.005	1	0.019	Def	0
atom[144]Ga	a	0.288406	0.332865	0.158885	0.005	1	0.019	Def	0
atom[145]Ga	a	0.537458	0.291711	0.127025	0.005	1	0.019	Def	0
atom[146]Ga	a	0.558688	0.286418	0.15449	0.005	1	0.019	Def	0
atom[147]Ga	a	0.601513	0.296682	0.158885	0.005	1	0.019	Def	0
atom[148]Ga	a	0.580284	0.301975	0.13142	0.005	1	0.019	Def	0
atom[149]Ga	a	0.461639	0.310615	0.127025	0.005	1	0.019	Def	0
atom[150]Ga	a	0.482869	0.305322	0.15449	0.005	1	0.019	Def	0
atom[151]Ga	a	0.525694	0.315586	0.158885	0.005	1	0.019	Def	0
atom[152]Ga	a	0.504465	0.320879	0.13142	0.005	1	0.019	Def	0
atom[153]Ga	a	0.385821	0.329518	0.127025	0.005	1	0.019	Def	0
atom[154]Ga	a	0.40705	0.324225	0.15449	0.005	1	0.019	Def	0
atom[155]Ga	a	0.449875	0.33449	0.158885	0.005	1	0.019	Def	0
atom[156]Ga	a	0.428646	0.339783	0.13142	0.005	1	0.019	Def	0
atom[157]Ga	a	0.310002	0.348422	0.127025	0.005	1	0.019	Def	0
atom[158]Ga	a	0.331231	0.343129	0.15449	0.005	1	0.019	Def	0
atom[159]Ga	a	0.374056	0.353394	0.158885	0.005	1	0.019	Def	0
atom[160]Ga	a	0.352827	0.358687	0.13142	0.005	1	0.019	Def	0
atom[161]Ga	a	0.255412	0.362033	0.15449	0.005	1	0.019	Def	0
atom[162]Ga	a	0.298237	0.372297	0.158885	0.005	1	0.019	Def	0
atom[163]Ga	a	0.277008	0.377591	0.13142	0.005	1	0.019	Def	0
atom[164]Ga	a	0.623109	0.31224	0.127025	0.005	1	0.019	Def	0
atom[165]Ga	a	0.644338	0.306947	0.15449	0.005	1	0.019	Def	0
atom[166]Ga	a	0.687164	0.317211	0.158885	0.005	1	0.019	Def	0
atom[167]Ga	a	0.665934	0.322505	0.13142	0.005	1	0.019	Def	0
atom[168]Ga	a	0.54729	0.331144	0.127025	0.005	1	0.019	Def	0
atom[169]Ga	a	0.568519	0.325851	0.15449	0.005	1	0.019	Def	0
atom[170]Ga	a	0.611345	0.336115	0.158885	0.005	1	0.019	Def	0
atom[171]Ga	a	0.590115	0.341408	0.13142	0.005	1	0.019	Def	0
atom[172]Ga	a	0.471471	0.350048	0.127025	0.005	1	0.019	Def	0
atom[173]Ga	a	0.4927	0.344754	0.15449	0.005	1	0.019	Def	0
atom[174]Ga	a	0.535526	0.355019	0.158885	0.005	1	0.019	Def	0
atom[175]Ga	a	0.514297	0.360312	0.13142	0.005	1	0.019	Def	0
atom[176]Ga	a	0.395652	0.368951	0.127025	0.005	1	0.019	Def	0
atom[177]Ga	a	0.416882	0.363658	0.15449	0.005	1	0.019	Def	0
atom[178]Ga	a	0.459707	0.373923	0.158885	0.005	1	0.019	Def	0
atom[179]Ga	a	0.438478	0.379216	0.13142	0.005	1	0.019	Def	0
atom[180]Ga	a	0.319833	0.387855	0.127025	0.005	1	0.019	Def	0
atom[181]Ga	a	0.341063	0.382562	0.15449	0.005	1	0.019	Def	0
atom[182]Ga	a	0.383888	0.392827	0.158885	0.005	1	0.019	Def	0
atom[183]Ga	a	0.362659	0.39812	0.13142	0.005	1	0.019	Def	0
atom[184]Ga	a	0.265244	0.401466	0.15449	0.005	1	0.019	Def	0
atom[185]Ga	a	0.308069	0.41173	0.158885	0.005	1	0.019	Def	0
atom[186]Ga	a	0.28684	0.417023	0.13142	0.005	1	0.019	Def	0
atom[187]Ga	a	0.23225	0.430634	0.158885	0.005	1	0.019	Def	0
atom[188]Ga	a	0.729989	0.327476	0.15449	0.005	1	0.019	Def	0
atom[189]Ga	a	0.632941	0.351673	0.127025	0.005	1	0.019	Def	0
atom[190]Ga	a	0.65417	0.34638	0.15449	0.005	1	0.019	Def	0
atom[191]Ga	a	0.696995	0.356644	0.158885	0.005	1	0.019	Def	0
atom[192]Ga	a	0.675766	0.361937	0.13142	0.005	1	0.019	Def	0
atom[193]Ga	a	0.557122	0.370577	0.127025	0.005	1	0.019	Def	0
atom[194]Ga	a	0.578351	0.365284	0.15449	0.005	1	0.019	Def	0
